128,50,7,0,1382
128,50,7,0,1321
128,50,7,0,1306
128,50,7,0,1381
128,50,7,0,1401
128,100,7,0,1245
128,100,7,0,1238
128,100,7,0,1312
128,100,7,0,1219
128,100,7,0,1236
128,150,7,0,1209
128,150,7,0,1214
128,150,7,0,1194
128,150,7,0,1278
128,150,7,0,1219
128,200,7,0,1254
128,200,7,0,1262
128,200,7,0,1227
128,200,7,0,1244
128,200,7,0,1219
128,250,7,0,1255
128,250,7,0,1262
128,250,7,0,1267
128,250,7,0,1185
128,250,7,0,1324
128,300,7,0,1333
128,300,7,0,1225
128,300,7,0,1239
128,300,7,0,1236
128,300,7,0,1224
128,350,7,0,1201
128,350,7,0,1206
128,350,7,0,1249
128,350,7,0,1283
128,350,7,0,1217
128,400,7,0,1216
128,400,7,0,1198
128,400,7,0,1313
128,400,7,0,1256
128,400,7,0,1172
128,450,7,0,1187
128,450,7,0,1271
128,450,7,0,1186
128,450,7,0,1210
128,450,7,0,1222
128,500,7,0,1255
128,500,7,0,1221
128,500,7,0,1139
128,500,7,0,1180
128,500,7,0,1210
128,550,7,0,1196
128,550,7,0,1217
128,550,7,0,1223
128,550,7,0,1226
128,550,7,0,1155
128,600,7,0,1235
128,600,7,0,1173
128,600,7,0,1169
128,600,7,0,1161
128,600,7,0,1200
128,650,7,0,1187
128,650,7,0,1178
128,650,7,0,1240
128,650,7,0,1189
128,650,7,0,1198
128,700,7,0,1150
128,700,7,0,1159
128,700,7,0,1152
128,700,7,0,1144
128,700,7,0,1175
128,750,7,0,1163
128,750,7,0,1181
128,750,7,0,1209
128,750,7,0,1169
128,750,7,0,1183
128,800,7,0,1176
128,800,7,0,1168
128,800,7,0,1191
128,800,7,0,1170
128,800,7,0,1238
128,850,7,0,1174
128,850,7,0,1280
128,850,7,0,1120
128,850,7,0,1196
128,850,7,0,1202
128,900,7,0,1169
128,900,7,0,1180
128,900,7,0,1195
128,900,7,0,1251
128,900,7,0,1185
128,950,7,0,1153
128,950,7,0,1170
128,950,7,0,1177
128,950,7,0,1218
128,950,7,0,1169
128,50,7,1,1598
128,50,7,1,1615
128,50,7,1,1607
128,50,7,1,1630
128,50,7,1,1636
128,100,7,1,1386
128,100,7,1,1342
128,100,7,1,1358
128,100,7,1,1385
128,100,7,1,1401
128,150,7,1,1310
128,150,7,1,1276
128,150,7,1,1266
128,150,7,1,1269
128,150,7,1,1290
128,200,7,1,1261
128,200,7,1,1289
128,200,7,1,1225
128,200,7,1,1300
128,200,7,1,1273
128,250,7,1,1360
128,250,7,1,1284
128,250,7,1,1567
128,250,7,1,1236
128,250,7,1,1219
128,300,7,1,1276
128,300,7,1,1206
128,300,7,1,1251
128,300,7,1,1231
128,300,7,1,1238
128,350,7,1,1233
128,350,7,1,1274
128,350,7,1,1274
128,350,7,1,1207
128,350,7,1,1230
128,400,7,1,1234
128,400,7,1,1232
128,400,7,1,1231
128,400,7,1,1271
128,400,7,1,1218
128,450,7,1,1244
128,450,7,1,1239
128,450,7,1,1266
128,450,7,1,1252
128,450,7,1,1210
128,500,7,1,1198
128,500,7,1,1188
128,500,7,1,1274
128,500,7,1,1232
128,500,7,1,1206
128,550,7,1,1190
128,550,7,1,1220
128,550,7,1,1193
128,550,7,1,1201
128,550,7,1,1202
128,600,7,1,1247
128,600,7,1,1210
128,600,7,1,1196
128,600,7,1,1239
128,600,7,1,1190
128,650,7,1,1197
128,650,7,1,1207
128,650,7,1,1248
128,650,7,1,1204
128,650,7,1,1210
128,700,7,1,1184
128,700,7,1,1256
128,700,7,1,1223
128,700,7,1,1181
128,700,7,1,1197
128,750,7,1,1165
128,750,7,1,1220
128,750,7,1,1256
128,750,7,1,1170
128,750,7,1,1316
128,800,7,1,1203
128,800,7,1,1190
128,800,7,1,1170
128,800,7,1,1176
128,800,7,1,1182
128,850,7,1,1171
128,850,7,1,1177
128,850,7,1,1196
128,850,7,1,1171
128,850,7,1,1213
128,900,7,1,1180
128,900,7,1,1226
128,900,7,1,1191
128,900,7,1,1227
128,900,7,1,1160
128,950,7,1,1180
128,950,7,1,1235
128,950,7,1,1214
128,950,7,1,1285
128,950,7,1,1221
128,50,7,2,1932
128,50,7,2,1974
128,50,7,2,1957
128,50,7,2,1948
128,50,7,2,1944
128,100,7,2,1717
128,100,7,2,1665
128,100,7,2,1676
128,100,7,2,1690
128,100,7,2,1719
128,150,7,2,1627
128,150,7,2,1671
128,150,7,2,1559
128,150,7,2,1591
128,150,7,2,1559
128,200,7,2,1599
128,200,7,2,1676
128,200,7,2,1582
128,200,7,2,1591
128,200,7,2,1618
128,250,7,2,1613
128,250,7,2,1580
128,250,7,2,1592
128,250,7,2,1542
128,250,7,2,1632
128,300,7,2,1592
128,300,7,2,1576
128,300,7,2,1588
128,300,7,2,1496
128,300,7,2,1560
128,350,7,2,1697
128,350,7,2,1609
128,350,7,2,1619
128,350,7,2,1560
128,400,7,2,1564
128,400,7,2,1552
128,400,7,2,1578
128,400,7,2,1596
128,400,7,2,1601
128,450,7,2,1580
128,450,7,2,1589
128,450,7,2,1566
128,450,7,2,1533
128,450,7,2,1538
128,500,7,2,1510
128,500,7,2,1572
128,500,7,2,1662
128,500,7,2,1562
128,500,7,2,1531
128,550,7,2,1538
128,550,7,2,1545
128,550,7,2,1548
128,550,7,2,1507
128,550,7,2,1544
128,600,7,2,1552
128,600,7,2,1572
128,600,7,2,1549
128,600,7,2,1522
128,600,7,2,1546
128,650,7,2,1543
128,650,7,2,1618
128,650,7,2,1579
128,650,7,2,1604
128,650,7,2,1521
128,700,7,2,1589
128,700,7,2,1533
128,700,7,2,1524
128,700,7,2,1532
128,700,7,2,1531
128,750,7,2,1674
128,750,7,2,1584
128,750,7,2,1618
128,750,7,2,1538
128,750,7,2,1573
128,800,7,2,1572
128,800,7,2,1556
128,800,7,2,1654
128,800,7,2,1612
128,800,7,2,1524
128,850,7,2,1576
128,850,7,2,1576
128,850,7,2,1574
128,850,7,2,1585
128,850,7,2,1633
128,900,7,2,1541
128,900,7,2,1687
128,900,7,2,1571
128,900,7,2,1558
128,900,7,2,1571
128,950,7,2,1666
128,950,7,2,1672
128,950,7,2,1679
128,950,7,2,1595
128,950,7,2,1595
1024,50,7,0,1275
1024,50,7,0,1313
1024,50,7,0,1316
1024,50,7,0,1232
1024,50,7,0,1297
1024,100,7,0,1306
1024,100,7,0,1261
1024,100,7,0,1210
1024,100,7,0,1210
1024,100,7,0,1309
1024,150,7,0,1290
1024,150,7,0,1295
1024,150,7,0,1346
1024,150,7,0,1255
1024,150,7,0,1218
1024,200,7,0,1249
1024,200,7,0,1315
1024,200,7,0,1253
1024,200,7,0,1292
1024,200,7,0,1344
1024,250,7,0,1291
1024,250,7,0,1339
1024,250,7,0,1290
1024,250,7,0,1330
1024,250,7,0,1294
1024,300,7,0,1340
1024,300,7,0,1298
1024,300,7,0,1337
1024,300,7,0,1366
1024,300,7,0,1303
1024,350,7,0,1281
1024,350,7,0,1314
1024,350,7,0,1331
1024,350,7,0,1362
1024,350,7,0,1310
1024,400,7,0,1237
1024,400,7,0,1329
1024,400,7,0,1279
1024,400,7,0,1286
1024,400,7,0,1316
1024,450,7,0,1336
1024,450,7,0,1267
1024,450,7,0,1255
1024,450,7,0,1271
1024,450,7,0,1262
1024,500,7,0,1272
1024,500,7,0,1289
1024,500,7,0,1230
1024,500,7,0,1282
1024,500,7,0,1259
1024,550,7,0,1418
1024,550,7,0,1302
1024,550,7,0,1255
1024,550,7,0,1257
1024,550,7,0,1306
1024,600,7,0,1295
1024,600,7,0,1282
1024,600,7,0,1303
1024,600,7,0,1334
1024,600,7,0,1306
1024,650,7,0,1260
1024,650,7,0,1332
1024,650,7,0,1323
1024,650,7,0,1334
1024,650,7,0,1285
1024,700,7,0,1234
1024,700,7,0,1276
1024,700,7,0,1238
1024,700,7,0,1271
1024,700,7,0,1336
1024,750,7,0,1264
1024,750,7,0,1253
1024,750,7,0,1309
1024,750,7,0,1245
1024,750,7,0,1226
1024,800,7,0,1303
1024,800,7,0,1342
1024,800,7,0,1267
1024,800,7,0,1243
1024,800,7,0,1295
1024,850,7,0,1288
1024,850,7,0,1234
1024,850,7,0,1259
1024,850,7,0,1259
1024,850,7,0,1236
1024,900,7,0,1319
1024,900,7,0,1303
1024,900,7,0,1293
1024,900,7,0,1312
1024,900,7,0,1261
1024,950,7,0,1327
1024,950,7,0,1257
1024,950,7,0,1287
1024,950,7,0,1258
1024,950,7,0,1316
1024,50,7,1,1691
1024,50,7,1,1660
1024,50,7,1,1607
1024,50,7,1,1598
1024,50,7,1,1612
1024,100,7,1,1400
1024,100,7,1,1365
1024,100,7,1,1489
1024,100,7,1,1472
1024,100,7,1,1439
1024,150,7,1,1376
1024,150,7,1,1382
1024,150,7,1,1361
1024,150,7,1,1323
1024,150,7,1,1340
1024,200,7,1,1337
1024,200,7,1,1371
1024,200,7,1,1332
1024,200,7,1,1335
1024,200,7,1,1358
1024,250,7,1,1342
1024,250,7,1,1444
1024,250,7,1,1320
1024,250,7,1,1309
1024,250,7,1,1336
1024,300,7,1,1328
1024,300,7,1,1309
1024,300,7,1,1317
1024,300,7,1,1318
1024,300,7,1,1307
1024,350,7,1,1295
1024,350,7,1,1281
1024,350,7,1,1311
1024,350,7,1,1263
1024,350,7,1,1319
1024,400,7,1,1309
1024,400,7,1,1284
1024,400,7,1,1311
1024,400,7,1,1367
1024,400,7,1,1327
1024,450,7,1,1297
1024,450,7,1,1313
1024,450,7,1,1296
1024,450,7,1,1282
1024,450,7,1,1321
1024,500,7,1,1279
1024,500,7,1,1297
1024,500,7,1,1315
1024,500,7,1,1303
1024,500,7,1,1317
1024,550,7,1,1297
1024,550,7,1,1284
1024,550,7,1,1281
1024,550,7,1,1294
1024,550,7,1,1312
1024,600,7,1,1267
1024,600,7,1,1245
1024,600,7,1,1336
1024,600,7,1,1287
1024,600,7,1,1279
1024,650,7,1,1236
1024,650,7,1,1248
1024,650,7,1,1336
1024,650,7,1,1338
1024,650,7,1,1298
1024,700,7,1,1183
1024,700,7,1,1309
1024,700,7,1,1230
1024,700,7,1,1233
1024,700,7,1,1359
1024,750,7,1,1370
1024,750,7,1,1241
1024,750,7,1,1281
1024,750,7,1,1264
1024,750,7,1,1258
1024,800,7,1,1299
1024,800,7,1,1281
1024,800,7,1,1253
1024,800,7,1,1313
1024,800,7,1,1323
1024,850,7,1,1338
1024,850,7,1,1273
1024,850,7,1,1301
1024,850,7,1,1280
1024,850,7,1,1322
1024,900,7,1,1337
1024,900,7,1,1480
1024,900,7,1,1313
1024,900,7,1,1247
1024,900,7,1,1260
1024,950,7,1,1306
1024,950,7,1,1287
1024,950,7,1,1283
1024,950,7,1,1321
1024,950,7,1,1315
1024,50,7,2,1961
1024,50,7,2,1967
1024,50,7,2,1944
1024,50,7,2,1972
1024,50,7,2,1922
1024,100,7,2,1669
1024,100,7,2,1744
1024,100,7,2,1700
1024,100,7,2,1735
1024,100,7,2,1716
1024,150,7,2,1648
1024,150,7,2,1660
1024,150,7,2,1682
1024,150,7,2,1652
1024,150,7,2,1615
1024,200,7,2,1610
1024,200,7,2,1649
1024,200,7,2,1659
1024,200,7,2,1715
1024,200,7,2,1675
1024,250,7,2,1710
1024,250,7,2,1624
1024,250,7,2,1605
1024,250,7,2,1634
1024,250,7,2,1758
1024,300,7,2,1699
1024,300,7,2,1644
1024,300,7,2,1660
1024,300,7,2,1611
1024,300,7,2,1633
1024,350,7,2,1650
1024,350,7,2,1611
1024,350,7,2,1690
1024,350,7,2,1660
1024,350,7,2,1677
1024,400,7,2,1655
1024,400,7,2,1703
1024,400,7,2,1643
1024,400,7,2,1696
1024,400,7,2,1639
1024,450,7,2,1723
1024,450,7,2,1631
1024,450,7,2,1686
1024,450,7,2,1645
1024,450,7,2,1681
1024,500,7,2,1680
1024,500,7,2,1651
1024,500,7,2,1732
1024,500,7,2,1728
1024,500,7,2,1635
1024,550,7,2,1652
1024,550,7,2,1679
1024,550,7,2,1659
1024,550,7,2,1696
1024,550,7,2,1713
1024,600,7,2,1682
1024,600,7,2,1632
1024,600,7,2,1671
1024,600,7,2,1730
1024,600,7,2,1634
1024,650,7,2,1717
1024,650,7,2,1713
1024,650,7,2,1653
1024,650,7,2,1632
1024,650,7,2,1665
1024,700,7,2,1644
1024,700,7,2,1700
1024,700,7,2,1752
1024,700,7,2,1749
1024,700,7,2,1722
1024,750,7,2,1716
1024,750,7,2,1725
1024,750,7,2,1702
1024,750,7,2,1717
1024,750,7,2,1712
1024,800,7,2,1740
1024,800,7,2,1761
1024,800,7,2,1707
1024,800,7,2,1720
1024,800,7,2,1708
1024,850,7,2,1683
1024,850,7,2,1671
1024,850,7,2,1706
1024,850,7,2,1734
1024,850,7,2,1777
1024,900,7,2,1784
1024,900,7,2,1778
1024,900,7,2,1677
1024,900,7,2,1793
1024,900,7,2,1853
1024,950,7,2,1738
1024,950,7,2,1682
1024,950,7,2,1691
1024,950,7,2,1826
1024,950,7,2,1650
10240,50,7,0,1933
10240,50,7,0,1787
10240,50,7,0,2158
10240,50,7,0,2318
10240,50,7,0,2123
10240,100,7,0,2259
10240,100,7,0,2327
10240,100,7,0,2255
10240,100,7,0,2267
10240,100,7,0,2313
10240,150,7,0,2666
10240,150,7,0,2437
10240,150,7,0,2527
10240,150,7,0,2391
10240,150,7,0,2506
10240,200,7,0,2640
10240,200,7,0,2522
10240,200,7,0,2483
10240,200,7,0,2582
10240,200,7,0,2658
10240,250,7,0,2647
10240,250,7,0,2584
10240,250,7,0,2613
10240,250,7,0,2663
10240,250,7,0,2663
10240,300,7,0,2708
10240,300,7,0,2771
10240,300,7,0,2655
10240,300,7,0,2589
10240,300,7,0,2697
10240,350,7,0,2592
10240,350,7,0,2638
10240,350,7,0,2631
10240,350,7,0,2663
10240,350,7,0,2683
10240,400,7,0,2682
10240,400,7,0,2559
10240,400,7,0,2652
10240,400,7,0,2666
10240,400,7,0,2822
10240,450,7,0,2988
10240,450,7,0,2808
10240,450,7,0,2590
10240,450,7,0,2594
10240,450,7,0,2607
10240,500,7,0,2571
10240,500,7,0,2592
10240,500,7,0,2835
10240,500,7,0,2802
10240,500,7,0,2654
10240,550,7,0,2811
10240,550,7,0,2835
10240,550,7,0,2731
10240,550,7,0,2778
10240,550,7,0,2676
10240,600,7,0,2811
10240,600,7,0,2972
10240,600,7,0,2899
10240,600,7,0,2900
10240,600,7,0,2721
10240,650,7,0,2891
10240,650,7,0,2767
10240,650,7,0,2873
10240,650,7,0,2783
10240,650,7,0,2646
10240,700,7,0,2869
10240,700,7,0,2722
10240,700,7,0,2831
10240,700,7,0,2795
10240,700,7,0,2958
10240,750,7,0,2807
10240,750,7,0,2847
10240,750,7,0,2794
10240,750,7,0,2784
10240,750,7,0,2784
10240,800,7,0,2684
10240,800,7,0,2777
10240,800,7,0,2987
10240,800,7,0,2927
10240,800,7,0,2818
10240,850,7,0,2794
10240,850,7,0,2679
10240,850,7,0,2753
10240,850,7,0,2779
10240,850,7,0,2920
10240,900,7,0,2894
10240,900,7,0,2961
10240,900,7,0,2883
10240,900,7,0,3099
10240,900,7,0,2900
10240,950,7,0,2764
10240,950,7,0,2852
10240,950,7,0,2779
10240,950,7,0,2880
10240,950,7,0,2782
10240,50,7,1,1987
10240,50,7,1,1895
10240,50,7,1,1942
10240,50,7,1,1992
10240,50,7,1,2024
10240,100,7,1,1790
10240,100,7,1,1779
10240,100,7,1,2026
10240,100,7,1,1860
10240,100,7,1,1854
10240,150,7,1,2002
10240,150,7,1,1964
10240,150,7,1,1957
10240,150,7,1,2117
10240,150,7,1,2159
10240,200,7,1,2069
10240,200,7,1,2199
10240,200,7,1,2128
10240,200,7,1,2049
10240,200,7,1,2229
10240,250,7,1,1915
10240,250,7,1,2264
10240,250,7,1,1998
10240,250,7,1,2082
10240,250,7,1,2083
10240,300,7,1,2261
10240,300,7,1,2323
10240,300,7,1,2233
10240,300,7,1,2177
10240,300,7,1,2099
10240,350,7,1,2026
10240,350,7,1,2393
10240,350,7,1,2162
10240,350,7,1,2385
10240,350,7,1,2170
10240,400,7,1,2367
10240,400,7,1,2241
10240,400,7,1,2133
10240,400,7,1,2258
10240,400,7,1,2176
10240,450,7,1,2393
10240,450,7,1,2117
10240,450,7,1,2172
10240,450,7,1,2181
10240,450,7,1,2152
10240,500,7,1,2258
10240,500,7,1,2265
10240,500,7,1,2399
10240,500,7,1,2318
10240,500,7,1,2330
10240,550,7,1,2175
10240,550,7,1,2296
10240,550,7,1,2484
