ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
5, 698.625302, 9.000000, 1024, 0.05
5, 701.812061, 9.000000, 1024, 0.05
5, 677.716720, 10.000000, 1024, 0.05
10, 961.624415, 13.000000, 1024, 0.05
10, 967.603768, 13.000000, 1024, 0.05
10, 943.270151, 14.000000, 1024, 0.05
10, 952.190531, 14.000000, 1024, 0.05
10, 982.677423, 13.000000, 1024, 0.05
15, 1068.308067, 18.000000, 1024, 0.05
15, 1087.943971, 18.000000, 1024, 0.05
15, 1080.075306, 17.000000, 1024, 0.05
15, 1069.076251, 18.000000, 1024, 0.05
15, 1058.616777, 18.000000, 1024, 0.05
20, 1112.213851, 22.000000, 1024, 0.05
20, 330.152908, 72.000000, 1024, 0.05
20, 1110.060218, 22.000000, 1024, 0.05
20, 1123.599095, 22.000000, 1024, 0.05
20, 1112.421293, 22.000000, 1024, 0.05
25, 1107.633898, 27.000000, 1024, 0.05
25, 264.122897, 103.000000, 1024, 0.05
25, 1113.042234, 27.000000, 1024, 0.05
25, 506.292728, 67.000000, 1024, 0.05
25, 1133.459106, 27.000000, 1024, 0.05
30, 1124.437943, 32.000000, 1024, 0.05
30, 1139.914084, 31.000000, 1024, 0.05
30, 543.712008, 63.000000, 1024, 0.05
30, 1093.552638, 33.000000, 1024, 0.05
30, 1055.558070, 34.000000, 1024, 0.05
35, 247.809055, 140.000000, 1024, 0.05
35, 645.560422, 53.000000, 1024, 0.05
35, 1167.958984, 35.000000, 1024, 0.05
35, 1154.897045, 36.000000, 1024, 0.05
35, 1152.887326, 36.000000, 1024, 0.05
40, 722.717532, 65.000000, 1024, 0.05
40, 782.792903, 53.000000, 1024, 0.05
40, 411.316624, 120.000000, 1024, 0.05
5, 717.890405, 9.000000, 1024, 0.5
5, 716.249857, 9.000000, 1024, 0.5
5, 711.567296, 9.000000, 1024, 0.5
5, 725.140236, 9.000000, 1024, 0.5
5, 724.650429, 9.000000, 1024, 0.5
10, 1001.926948, 13.000000, 1024, 0.5
10, 966.160525, 14.000000, 1024, 0.5
10, 999.267115, 13.000000, 1024, 0.5
10, 1002.298858, 13.000000, 1024, 0.5
10, 948.067059, 14.000000, 1024, 0.5
15, 307.238750, 57.000000, 1024, 0.5
15, 1112.965394, 18.000000, 1024, 0.5
15, 1120.250562, 17.000000, 1024, 0.5
15, 1125.917556, 17.000000, 1024, 0.5
15, 1074.267577, 18.000000, 1024, 0.5
20, 1150.531009, 22.000000, 1024, 0.5
20, 1149.132176, 22.000000, 1024, 0.5
20, 518.182947, 50.000000, 1024, 0.5
20, 1149.746735, 22.000000, 1024, 0.5
20, 415.496544, 63.000000, 1024, 0.5
25, 1169.567851, 26.000000, 1024, 0.5
25, 1113.400142, 28.000000, 1024, 0.5
25, 314.204213, 82.000000, 1024, 0.5
25, 389.525933, 75.000000, 1024, 0.5
25, 324.939251, 83.000000, 1024, 0.5
30, 522.524091, 80.000000, 1024, 0.5
30, 383.984977, 82.000000, 1024, 0.5
30, 235.490652, 151.000000, 1024, 0.5
30, 361.222435, 99.000000, 1024, 0.5
30, 590.549519, 64.000000, 1024, 0.5
35, 331.327532, 140.000000, 1024, 0.5
35, 373.708643, 122.000000, 1024, 0.5
35, 1134.546598, 37.000000, 1024, 0.5
35, 337.229619, 124.000000, 1024, 0.5
40, 594.287393, 85.000000, 1024, 0.5
40, 1056.717713, 41.000000, 1024, 0.5
