ClientNum,Throughput,Latency_ms,ValueSize,WriteRatio
400, 30461.716090, 21.087124, 128, 0.05
400, 31958.489655, 28.764326, 128, 0.05
500, 28298.159551, 30.873206, 128, 0.05
500, 30135.263274, 30.130473, 128, 0.05
500, 32243.094048, 21.63737, 128, 0.05
500, 28849.655723, 29.408629, 128, 0.05
500, 31559.150977, 31.143513, 128, 0.05
600, 34681.997127, 27.214009, 128, 0.05
600, 31136.394777, 33.715002, 128, 0.05
600, 32167.845953, 27.821412, 128, 0.05
600, 28024.318843, 28.958235, 128, 0.05
600, 28840.104385, 42.659054, 128, 0.05
700, 27498.666995, 53.809539, 128, 0.05
700, 30958.761737, 38.142904, 128, 0.05
700, 2576.626946, 491.303169, 128, 0.05
700, 2637.914248, 631.63167, 128, 0.05
700, 1363.649091, 77.779803, 128, 0.05
800, 3156.126885, 129.845396, 128, 0.05
800, 2196.555570, 96.160738, 128, 0.05
800, 1497.704145, 1061.433308, 128, 0.05
800, 2987.485953, 99.362777, 128, 0.05
800, 6034.613335, 209.561428, 128, 0.05
900, 25091.738784, 59.022003, 128, 0.05
900, 560.064410, 121.129561, 128, 0.05
900, 603.152172, 111.168724, 128, 0.05
900, 1495.203995, 2293.242581, 128, 0.05
900, 25861.220138, 47.340707, 128, 0.05
1000, 31799.402450, 63.770302, 128, 0.05
1000, 27737.038925, 78.276159, 128, 0.05
1000, 25422.695079, 75.291373, 128, 0.05
1000, 31089.420327, 57.974561, 128, 0.05
1000, 32069.611170, 59.728384, 128, 0.05
1100, 30561.498901, 65.620728, 128, 0.05
1100, 30811.513836, 82.301958, 128, 0.05
1100, 32526.092000, 81.149236, 128, 0.05
1100, 29977.844275, 90.817058, 128, 0.05
1100, 27762.349161, 110.214102, 128, 0.05
1200, 29838.552900, 94.522489, 128, 0.05
1200, 25827.495590, 91.221536, 128, 0.05
1200, 26790.807840, 113.404244, 128, 0.05
1200, 26306.204531, 92.482544, 128, 0.05
1200, 25548.858984, 119.941985, 128, 0.05
1300, 25079.552529, 132.335315, 128, 0.05
1300, 29306.114354, 105.06769, 128, 0.05
1300, 27987.415806, 118.386735, 128, 0.05
1300, 30546.720935, 112.891417, 128, 0.05
1300, 28577.409987, 91.227646, 128, 0.05
1400, 26022.666122, 128.690877, 128, 0.05
1400, 33443.911726, 84.633184, 128, 0.05
1400, 29252.813008, 121.972708, 128, 0.05
1400, 33229.639799, 78.751369, 128, 0.05
1400, 24964.464209, 103.052914, 128, 0.05
1500, 24933.029944, 142.870656, 128, 0.05
1500, 30120.285964, 104.557896, 128, 0.05
1500, 27327.050567, 125.042958, 128, 0.05
1500, 16358.514299, 344.227162, 128, 0.05
1500, 30352.773348, 107.510353, 128, 0.05
1600, 1359.775715, 5524.869408, 128, 0.05
1600, 24247.467069, 160.364156, 128, 0.05
1600, 27163.765827, 151.007155, 128, 0.05
1600, 24663.887387, 160.367614, 128, 0.05
1600, 25312.715246, 94.522677, 128, 0.05
1700, 1133.949820, 8561.758406, 128, 0.05
1700, 28147.727900, 138.497441, 128, 0.05
1700, 25764.368393, 160.927702, 128, 0.05
1700, 27854.450557, 139.589976, 128, 0.05
1700, 3787.438399, 2358.318815, 128, 0.05
1800, 25643.164347, 151.399666, 128, 0.05
1800, 2246.568139, 4212.712431, 128, 0.05
1800, 23679.222741, 137.879602, 128, 0.05
1800, 25341.072656, 151.80764, 128, 0.05
1800, 23133.068600, 212.291521, 128, 0.05
1900, 27859.532815, 160.839974, 128, 0.05
1900, 25328.793319, 180.06367, 128, 0.05
1900, 27692.126876, 163.521877, 128, 0.05
1900, 20677.834767, 198.533608, 128, 0.05
1900, 27898.994647, 155.753154, 128, 0.05
2000, 25040.048365, 189.616997, 128, 0.05
2000, 24895.949929, 178.626608, 128, 0.05
2000, 20938.223188, 192.879949, 128, 0.05
2000, 25441.950015, 157.943523, 128, 0.05
2000, 15807.478869, 250.910115, 128, 0.05
2100, 23721.878360, 194.013259, 128, 0.05
2100, 21412.067985, 251.866496, 128, 0.05
2100, 28061.583277, 119.303337, 128, 0.05
2100, 22778.732576, 197.795381, 128, 0.05
2100, 26295.359986, 166.433129, 128, 0.05
2200, 26923.347544, 176.800527, 128, 0.05
2200, 25281.758179, 183.016026, 128, 0.05
2200, 24319.081170, 191.942514, 128, 0.05
2200, 22037.016379, 225.97479, 128, 0.05
2200, 23416.443513, 204.074235, 128, 0.05
2300, 27225.650954, 160.061743, 128, 0.05
2300, 25417.950215, 181.693576, 128, 0.05
2300, 25210.531955, 198.244461, 128, 0.05
2300, 24630.467495, 189.366035, 128, 0.05
2300, 28326.778281, 153.013357, 128, 0.05
2400, 25060.797934, 171.111155, 128, 0.05
2400, 25052.685924, 196.293917, 128, 0.05
2400, 25007.804748, 182.615126, 128, 0.05
2400, 23994.713178, 196.935333, 128, 0.05
2400, 21186.339280, 242.862352, 128, 0.05
2500, 22278.412686, 245.356057, 128, 0.05
2500, 26047.451304, 188.56566, 128, 0.05
2500, 25965.560594, 186.221778, 128, 0.05
2500, 24952.895546, 216.589875, 128, 0.05
2500, 26743.747281, 204.476653, 128, 0.05
2600, 23932.130106, 201.347037, 128, 0.05
2600, 22926.622103, 216.291532, 128, 0.05
2600, 21295.554180, 229.225391, 128, 0.05
2600, 21753.128762, 246.446758, 128, 0.05
2600, 23497.039203, 228.56197, 128, 0.05
2700, 22515.307229, 250.648094, 128, 0.05
2700, 22222.225580, 234.534759, 128, 0.05
2700, 25654.086268, 168.80347, 128, 0.05
2700, 26891.304578, 170.467916, 128, 0.05
2700, 25769.656401, 203.494605, 128, 0.05
